sku,product_name,brand,pst,gmv,gv,orders,units,instock,atc,platform_gmv_loss,express_gmv_loss,cvr,asp
Z0F9A59A598AE294599F9Z-1,"Portable Wardrobe Closet Clothes Organizer,Large Capacity Non-Woven Wardrobe, Easy to Assemble,Durable and Sturdy, with Strong Load-Bearing Capacity,for Bags, Toys, Shoes, Living Room, Bedroom, Cloakroom,90*45*170CM",duniso,foldable_wardrobe,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0F9A5C2E50B4501C2C37Z-1,Hydrobrew Personalized Bento Lunch Box w/Steel Food Jar - ThinkBig Pink,hydrobrew,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0F9A802AF5723720A58EZ-1,"Clothes Rack, Clothing Rack with Storage Bag, Garment Rack, Non-woven Shelves for Shoes, Clothes Rack for Bedroom, Hallway, Entryway (28-08)",hookor,clothes_rack,220.0,95.0,2.0,2.0,100.0,13.0,0.0,0.0,0.021052631578947368,110.0
Z0F9FC6D5D58C3E953B29Z-1,"Cute Deer Insulated Lunch Bag Set – Leakproof Thermal Tote with Adorable Cartoon Print, Durable Handles, and Multiple Sizes for School, Work, Travel & Outdoor Picnics",halamodo,lunch_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FA27BD64B10032CF385Z-1,"Mini Spice Jars Set with Lid, 4 in 1 Seasoning Container w/Spice Grinder, for Spice, Jam, Outdoor BBQ Camping Picnic",excefore,spice_jars,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FA9E300D55D55CA7476Z-1,Pot and Pan Organizer Rack for under Cabinet Adjustable Heavy Duty Metal 4 Tier,limos,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FACD489C4C9F962F523Z-1,"Dish Drying Rack with Drip Tray, Adjustable Layers, 3 Tier Dish Drainer Rack with Utensil Holder, Cutting Board Holder for Kitchen Countertop Organizer",dubaigallery,racks,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FAEDFA8FF73E7AAD56CZ-1,Tritan Bento Lunch Box for Kids Girls - Pink Glitter Butterfly,essen,lunch_box,0.0,5.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z0FAF4C89149F452C576FZ-1,"Ceramic Food Storage Jar, Canister Tea Storage, Vintage Kitchen Canister, Containers with Airtight Seal Lid for Ground Coffee, Sugar, Tea, Salt",excefore,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FAFBC5B1B5E8B0978CFZ-1,Silicone Faucet Mat Kitchen Sink Splash Guard 5°slope Anti Slip Silicone Faucet Handle Drip Catcher Tray Kitchen Accessories Sink Mat Sink Protectors For Bathroom 43*15 cm,generic,sink_sets,29.99,3.0,1.0,1.0,12.5,2.0,0.0,0.0,0.3333333333333333,29.99
Z0FB055B704A173282B00Z-1,"Space Saving Hangers for Clothes 10 Pack, Heavy Duty Hanger Organizer | 30 Lbs Capacity |, Metal Magic Hanger, Sturdy Multi Hangers, Closet Space Saver Hangers Closet Organizers and Storage",trassle,closet_clothes_hanger,46.3,0.0,1.0,1.0,6.25,1.0,0.0,0.0,0.0,46.3
Z0FB4B5D922787EC387B1Z-1,"Hanging Closet Organizer, 2 Pcs 8 Pockets Hanging Handbag Purse Organizer, Made of Sturdy Double Layer Oxford Cloth and PVC, Foldable, Different Sizes Fit all Your Bags, Grey",chicabode,hanging_closet_organizer,0.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FBEDBB8BC6761480232Z-1,"Squeeze Bottles, Plastic, Wide Mouth with Caps, Clear, Plastic Squeeze Squirt Condiment Bottles with Twist On Cap Lids - Perfect for Condiments, Oil, Icing, Liquids",barakah,storage_bottles,31.99,5.0,1.0,1.0,50.0,1.0,0.0,0.0,0.2,31.99
Z0FC1505151F21AD0FAFAZ-1,"Daiso Valve Type Vacuum Seal Bag for Clothing, Clear (50cm x 60cm)",daiso,space_saver_bag,0.0,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FC2A100399F0933D19EZ-1,"KORKEN Jar with lid, clear glass, 1 l",generic,spice_jars,78.0,22.0,1.0,2.0,100.0,6.0,0.0,0.0,0.045454545454545456,39.0
Z0FC3341083A4E54A534BZ-1,Multifunction Clothes and Household Items Storage Rack Coat Hanger Storage Shelf Clothes Cabinet for Home Living Room Storage Furniture 100x40x141 and 70x40x141 CM,c_and_c_home,closet_clothes_hanger,0.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FC3341083A4E54A534BZ-2,Multifunction Clothes and Household Items Storage Rack Coat Hanger Storage Shelf Clothes Cabinet for Home Living Room Storage Furniture 100x40x141 and 70x40x141 CM,c_and_c_home,closet_clothes_hanger,0.0,4.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
Z0FC663EA4FD7FCA9F8F7Z-1,"Nexso Premium Thermal Lunch Box Set | Insulated Stainless Steel Lunch Box with Leakproof Containers, Portable Thermal Lunch Bag, Microwave-Safe, Stackable & Perfect for Work, School, Travel, Picnics",nexso,lunch_box,0.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FC8FEFF2F59E7805DD1Z-1,"Food storage bag, for bread, 29 x 22 x 20 cm",generic,bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FD196A44892C95FDAEAZ-1,"Makeup Brush Drying Rack, Soft Silicone Wall Mounted Makeup Brush Toothbrush Holder Storage Rack Makeup Brush Storage Rack Makeup Brush Drying Rack Home Makeup Brush Holder (Green)",generic,storage_box,25.0,0.0,1.0,1.0,68.75,0.0,0.0,0.0,0.0,25.0
Z0FD2AF51FCC6E1106D4AZ-1,"Glass Food Storage Container with Airtight Locking Lid Round 3 Compartment 850ml High Borosilicate  Leakproof Meal Prep Lunch Box, Microwave Freezer Refrigerator Safe Glass Container for Food Storage",generic,food_containers,114.0,21.0,3.0,3.0,75.0,5.0,0.0,0.0,0.14285714285714285,38.0
Z0FD2F5CE865EB7224053Z-1,Unicorn Insulated Lunch Bag,little_ia,lunch_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FD3D91EB21BE8A9AFA5Z-1,"4 Piece Sealed Food Storage Containers with Lids, 2.5L Pasta Containers for Pantry Organization and Storage, BPA-Free Kitchen Storage Containers for Pasta, Flour, Sugar, and Spaghetti (Large 4-Pack)",generic,food_containers,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FD50C4A2E6E8BAE6A7CZ-1,"40 PCS Waterproof Kitchen Jar Stickers - Reusable Pantry Labels for Jars, Bottles & Utensils - Self-Adhesive, Oil-Proof & Durable Stickers for Kitchen Organization",ars,spice_jars,0.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z0FDA947DFACDF17EB68DZ-1,"Adjustable Marker Organizer, Large Capacity Desktop Storage, Pens Pencils Storage, All-In-One Markers Box Hold 240 Markers for Home Classroom Office Decor",walalla,storage_basket,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FDC733D26BAB3AAB028Z-1,Madero Cloud Soft Terry Cube bag 16x16x16cm - Ivory - 262PSF9900090,pan_home,bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FE18D6F4B0EBA0220AFZ-1,"10 Pcs Dinner Plates with Storage Tray,13.2cm Square Lightweight Unbreakable Dinner Dishes Plates Set, Fruit Dish, Side Dish Plate, Home Storage Plate,Table Garbage Plate",groic,food_saver,0.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FE240BABF571C8BD615Z-1,"6 Pack Roll Up Vacuum Storage Bags No Pump Required,3 Sizes Reusable Space Saving Compression Bags,Airtight Moisture Dust Proof Organizer for Clothing Blankets Bedding Home Closet Luggage Travel Packing",generic,space_saver_bag,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FE2871AC1364A6385BCZ-1,Kitchen Countertop Cutlery Rack Drain Rack Stainless Steel Cutlery Storage Rack,blooming_time,racks,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FE355CEA7C049F68D87Z-1,"Water Cooler Jug Rack 5-Tier Water Storage Rack for 5Bottles, Detachable Heavy Duty Water Bottle Rack",dubaigallery,racks,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FE3C1B37D074DAB1C43Z-1,Aria Twill Fabric under the bed Storage Box with Lid 61.6x38.1x16.5cm - Grey - 262MTV9900056,pan_home,under_bed_storage,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FE614E0B3A9460B95D8Z-1,"Gravitas 2-Piece Metal Storage Jar Set – Durable & Stylish Storage Containers, Airtight, Rust-Resistant, Perfect for Kitchen Organization, Pantry Storage & Home Use Grey -2000Ml",danube_home,biscuit_cookie_jar,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FE6BF496331D422ABE2Z-1,6 Pcs Plastic Meal Prep Container with Lid Clear Lunch Containers ，Stackable Food Storage Container Box Spill Proof for Salad Snack Microwave Dishwasher Freezer Safe 600ml,homestar,food_containers,15.4,14.0,1.0,1.0,100.0,3.0,0.0,0.0,0.07142857142857142,15.4
Z0FE6FEEFC2732C8A51B9Z-1,"Goodpick Woven Laundry Basket Decorative Blanket Basket for Living Room, Tall Storage Basket for Clothes, Toys, Towels, Wicker Laundry Hamper 15 x 20 Inches, White and Jute,58L",generic,storage_basket,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FEE90A2128D30BE8C9CZ-1,"CRAVISTA Stainless Steel Bento Lunch Box for Adults and Kids – 1200ML Leakproof Bento Box with Spoon, Fork & Chopsticks – BPA Free Tiffin for Office and School | Lunchbox for Men, Women (Beige)",cravista,lunch_box,0.0,3.0,0.0,0.0,87.5,1.0,0.0,0.0,0.0,0.0
Z0FEF7214CF8543865D28Z-1,KNP Performance 5 Shelf Rack 76x30.5x152 cm Shelves adjust in 3.8 cm (1-1/2 in) increments  Capacity per shelf 320 kg,knp,closet_organization_systems,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FF43D5B1A1A37BE6A7BZ-1,"Shower Organizer, Shower Caddy or Bathroom Organizer with Quick Drying Mesh, 7 Pockets to Hold Shampoo, Soap, Loofah, and Cruise Ship Essentials, 14 Inch by 30 Inch, White, 2 Pack",syosi,space_saver_bag,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FF64F3001F5745E4DA0Z-1,Hydrobrew Steel Core Bento Lunch Box 839ml w/ SipSwitch Insulated Water Bottle 720ml | Stainless Steel Leakproof Meal Box – Orchid Mist,hydrobrew,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FF728D8E7E8672D1EEAZ-1,"Stackable Storage Bins,4 Tier Foldable Storage Cabinet with a Lid,Collapsible Storage Box Stackable Storage Drawers with Wheels and Double Doors,60 x 28 x 108CM,Featuring open-front Access for Closet Storage,Bedroom, Living Room, Office",homarket,storage_box,0.0,21.0,0.0,0.0,81.25,1.0,0.0,0.0,0.0,0.0
Z0FF80384FFE951FF8D88Z-1,Coat Stands Coat Racks Freestanding Coat Rack Clothes Rack Coat Rack Floor Coat Rack Iron Hanger Bedroom Vertical Clothes Rack Corridor-Style...,dubaigallery,closet_organization_systems,0.0,7.0,0.0,0.0,100.0,1.6,0.0,0.0,0.0,0.0
Z0FFD156BBD89520A5D3DZ-1,"Under Bed Shoe Organizer,Set of 2 Underbed Shoe Storage Boxes Bins,Extra Large shoes Organizer For Closet,Men Women Kids Shoes,High Heels,Short Boots,Sneakers",ununs,under_bed_storage,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FFD63F8AA59FE1429F5Z-1,4 Tier Folding Storage Shelving Unit Metal Storage Rack with Wheels Metal Garage Storage Display Rack Kitchen Laundry Cabinet Black 4 Tier Rack,dubaigallery,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z0FFD69AB236BE3DBF3B6Z-1,"MARCOLO Expandable Drawer Organizer, Adjustable Kitchen Drawer Divider Storage Box, Multipurpose Plastic Cutlery & Utensil Organizer for Kitchen, Office & Bathroom (White)",marcolo,cabinet_drawer_organization,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10021C56DF3E182F496EZ-1,Metal Brackets Triangle Corner Strainer Triangular Sink Drain Shelf Corner Sink Strainer Basket Stainless Shelf,oasis_th,sink_sets,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z100525F0E8C388923726Z-1,"Extra Height Mini Shelf Organizer, Tall Space-Saving Storage Shelf, Slim Standing Shelf for Dorm Room, Bedroom or Office, 60 × 45 × 195 cm – Black",solerconm,racks,199.0,28.0,1.0,1.0,100.0,4.0,0.0,0.0,0.03571428571428571,199.0
Z100572AAE83895EA2EABZ-1,"LocknLock Fresh Oven-Safe Glass Rectangular Food Container 185ml Airtight Leakproof Lid, Microwave, Oven, Air Fryer and Freezer Safe, Stackable Glass Meal Prep Container",locknlock,food_containers,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1009F52273FF0DDB1F74Z-1,"30 Pack Velvet Suit Hangers Ultra Thin Space Saving 360 Degree Swivel Hook Strong and Durable Clothes Hangers Hold Up to 10 Lbs, for Coats, Jackets, Pants, Dress Clothes One Size",homestar,closet_clothes_hanger,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1009F949F5FC87145D65Z-1,"BEOLA Set of 2 Glass Food Storage Bowls, Airtight Leakproof Meal Prep Containers, Reusable Round Glass Lunch Salad Bowls with Lids, Microwave, Freezer, Dishwasher Safe (Set of 2, Lava Gray)",beola,lunch_box,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z100A292001324D151FC8Z-1,"Pegboard Combination Kit 4 Pegboards and 14 Accessories Modular Hanging for Wall Organizer Crafts Organization Ornaments Display Nursery Storage 22"" x 22"" White  Peg Board",gudoo,countertop_wall_organization,0.0,15.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0
Z100D985F367523DFFD83Z-1,5 Tier Foldable Storage Rack Kitchen Storage Shelf Kitchen Garage Home Closet Office Storage Rack Storage Organizer Storage Shelves,dubaigallery,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1011BC74564B1387083FZ-1,15 Eggs Storage Tray Premium Quality Fridge Organiser,maxqon,egg_holder,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z101255FB816C80E82314Z-1,OXO Good Grips POP Container 2.1L Airtight Food Storage Box Tall Clear Plastic Kitchen Organizer for Spaghetti Pasta Rice Dry Food Pantry Storage BPA Free Stackable Space Saving Container,oxo,food_containers,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0
Z10141398FCE7462132BFZ-1,"2 Pack Home Laundry Basket, Foldable Storage Mesh Popup Collapsible Clothes Washing Hamper with Carry Handle, Black",homestar,storage_basket,109.14,27.0,6.0,6.0,62.5,19.0,0.0,0.0,0.2222222222222222,18.19
Z10151D65F6327850FC85Z-1,Lunch Box Lunch Bag for Kids and Adults Reusable Insulated Lunch Tote Bag Small Leakproof Cooler Food Lunch Containers High Capacity for Work Office Picnic (Cherry-Flip),hookor,lunch_bag,0.0,9.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0
Z1015656BCBC14FA6B5BCZ-1,"10 Pieces Matte Gold Aluminum Hangers, 17"" Premium Non-Slip Suit Hangers - Heavy Duty Luxury Closet Organizer for Jackets, Dresses, Coats",fantasize,closet_clothes_hanger,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z101942ED006B0CD8BAA8Z-1,Reusable Zip Lock Clear Plastic Seal Waterproof Packaging Bags For Candy Nut Food Storage 100 Pieces Size 20cmx30cm,althiqahkey,food_saver,23.0,4.0,1.0,1.0,100.0,1.0,0.0,0.0,0.25,23.0
Z101DDCD714BA7AB3A64BZ-1,Fresh Choice Bag Clip Set 12 Piece Freezer Safe Food Sealing Clips,fresh_choice,food_saver,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1022DFBA1FB94DF75C74Z-1,"2-Piece Moving Storage Bag,Large Capacity Clothes Organization With Reinforced Handle And Clear Window,Foldable Rhombic Lattice Totes Clothes Organizer,65x50x30cm",ununs,closet_organization_systems,0.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10254E50C130EB34F351Z-1,"12 Inch Pants Hangers with Clips, Heavy Duty 10 Pack, Adjustable Metal Pants Hanger, Skirt Hangers for Women Space Saving Hangers for Jeans Closet Organizers and Storage ﻿",flushrenic,closet_clothes_hanger,29.99,5.0,1.0,1.0,25.0,1.0,0.0,0.0,0.2,29.99
Z102761D9C3EAA3CFBB19Z-1,"Mahmayi Wooden Storage Rack Kitchen Shelf Organiser, Spice Racks, Cupboard shelf for Home and Kitchen Storage - Black Brown Thermo Oak",mahmayi,cabinet_drawer_organization,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10281D99297E17008637Z-1,3-Piece Crisper Food Container Set Medium Red 19 x 10.5 x 14.5cm,appollo_houseware,food_containers,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10282649C987A6319C7AZ-1,"Tupperware Wonderlier Storage Bowls 3-Pieces Set - Medium, Yellow/Purple/Blue",tupperware,food_containers,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z102A7AB56D4B628664B7Z-1,3-Piece Oxford Multifunction Food Insulation Bag Warm and Fresh Keeping Reusable Lunch Bag for School Office Outdoor Picnic,joychic,lunch_bag,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z102F263A46B98D6C220BZ-1,"Vacuum Glass Coffee Storage Jar, Borosilicate Glass Coffee Canister, Sealed Container Canister, with ABS Lid, for Coffee, Spices, Biscuits",walalla,storage_set,101.19,14.0,3.0,3.0,93.75,6.0,0.0,0.0,0.21428571428571427,33.73
Z1034D2F22BB23A8ADE50Z-1,"Large Rolling Laundry Hamper, Laundry Basket, Bthroom Organizer Laundry Cart, Foldable Tall Dirty Clothes Hamper, Cloth Storgae Bag  with Wheels, Steel Frame and Removable Bag",walalla,closet_clothes_hanger,0.0,9.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z103745668BA5ACBD4D9EZ-1,"6 Pack Extra Large Moving Bags,Foldable Heavy Duty Tote with Zippers and Handles,Space Saving,Waterproof,Sturdy and Scratch-Resistant,for Moving, Travel, Camping, College Dorm",duniso,space_saver_bag,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10399F61C8E1C5FE253DZ-1,"Heavy Duty Metal Storage Shelving System – Adjustable Multi-Tier Garage Rack with Durable MDF Shelves, Perfect for Heavy Equipment, Storage Containers, Workshop Tools, Warehouse Inventory, Office Supplies, Pantry Items, and Home Organization.",dubaigallery,racks,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1041556F2C1F40568E77Z-1,"3 Tier Rolling Shelves Cart with Wheels,Multipurpose Trolley Organizer,Utility Storage Cart,Sturdy and Durable,Anti-Corrosion and Anti-Rust,for Kitchen, Bathroom, Bedroom, Office,68*27*39cm",duniso,racks,0.0,6.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z10435C67099791A314BBZ-2,"SNH Packing Pack 20 Gold Bakery Box with Window, 15 x 10 cm Sturdy Aluminum Treat Boxes for Cookies, Pastries, Donuts & Cakes - Dessert Gift Boxes for Weddings, Birthdays & Party Favors",snh_packing,bread_box,0.0,29.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0
Z1043E56F40E108C16C0CZ-1,"Acrylic Closet Organizer, Shelf Dividers for Closet Organization, Acrylic Bag Display Stand Rack for Purse, Handbag, Books Organizer and Closets, Cupboard, Desktop Storage(10pcs)",jcb_chic,space_saver_bag,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z10447FC4CFA531E80C8BZ-1,"LocknLock Classic Plus Rectangular Food Container 2.8L Mint, Airtight, BPA-Free, Microwave, Freezer & Dishwasher Safe, Food Storage Container for Pantry, Meal Prep, & Leftovers",locknlock,food_containers,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1044B0A57CFE099A82C7Z-1,Rack Garment Organizer Silver/Black,generic,closet_organization_systems,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1045554B7EAEDC4A423FZ-1,"Kids Bento Lunch Box with Spoon & Fork – Leakproof 3-Compartment Stainless Steel Lunchbox for Boys & Girls – BPA-Free, Cute Cartoon Design, Easy to Open, Ideal for School & Daycare by Snack Attack Penguin theme",snack_attack,lunch_box,0.0,51.0,0.0,0.0,100.0,4.8,0.0,0.0,0.0,0.0
Z1046342A50737E5AD105Z-1,"Dunekart Fridge Storage Boxes (Pack of 2), Fridge Organizer with Removable Drain Plate Fridge Storage Containers Keeps Fruits, Vegetables, Meat, Fish Fresh Longer 1500 ML Container Box",dunekart,food_containers,0.0,6.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z10496542004DED748F85Z-1,"6 Pcs Wardrobe Clothes Organizer, Foldable Clothes Storage Boxes with Clear Windows, PP-Reinforced Clothing Organizer Bins for Closet, Drawer, and Shelf Organization, Washable, Beige",zerifam,foldable_wardrobe,0.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z104C31311AFF43530136Z-1,"6Pcs Refrigerator Open Storage Boxes Stackable Fridge Storage Bins Multifunctional Large Kitchen Acrylic Drawer Organiser Set BPA Free Clear Practical Drawer Organization Container for Fridge, Kitchens, Cabinets",duniso,food_containers,68.85,8.0,1.0,1.0,56.25,2.0,0.0,0.0,0.125,68.85
Z104C3F5500D0A5EA15E8Z-1,"Collapsible Storage Cubes Foldable Fabric Bins Multi-color Organizers Decorative Organizing Baskets for Shelves for Closet, Utility Room, Storage Room Set of 6 (Grey, 33CM)",hookor,storage_box,0.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z104DA048A9EB9C5E28A8Z-1,"10-Cell Wall Mounted Sock Organizer, Clear Divided Underwear Storage Box, Space Saving Closet Organizer for Socks, Panties & Hosiery",generic,hanging_closet_organizer,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1052BD1F095316089370Z-1,"70.8''W Storage Shelves 5 Tier Wire Shelving Unit Storage Rack Adjustable Metal Shelves for Kitchen, Pantry, Warehouse, Basement, Dorm (70.8''W)",forthcan,racks,2249.15,215.0,4.0,5.0,100.0,19.0,0.0,0.0,0.018604651162790697,449.83000000000004
Z10553DAC9FA91C42AD9BZ-1,"Spice Rack Wall Mount,4 Pcs Space Saving Hanging Spice Racks Spice Organizers,Seasoning Organizer Storage Rack Hanging Shelf Set For Kitchen Pantry Door,Black",ununs,racks,54.4,44.0,1.0,1.0,100.0,8.0,0.0,0.0,0.022727272727272728,54.4
Z10596FA4906339A66619Z-1,100 Pieces 4 x 5.6 inches Clear Zip and Lock Bags - Resealable Plastic Zipper Bags,nice_pack,bag,0.0,7.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
Z105DBD718BC382744E5FZ-1,Foldable Fabric Drawer Organizer for Clothing Storage,huitich,storage_basket,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z105E3811A65070140A77Z-1,"1Pack Silicone Reusable Snack Containers with Lids, Double Compartment Snack Box Containers, Salad Dressing Sauce Seasoning Container, Small Mini Food Snack Boxes for Travel Office Picnic",generic,food_containers,29.9,4.0,1.0,1.0,100.0,1.0,0.0,0.0,0.25,29.9
Z10626A517EC7070D2B6FZ-1,"4 Pack Stainless Steel Bento Lunch Box,Portable Insulated Lunch Container Set,Leakproof Thermal Food Container with Bag for Adults To Work, Teens to school,Microwave safe",hookor,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1064742377671145B862Z-1,Large Letter Printed Shoulder Bag Handbag College Student Bag Office Worker Lunch Bag Commuter Bag Waterproof Storage,generic,lunch_bag,63.0,8.0,1.0,1.0,6.25,1.0,0.0,0.0,0.125,63.0
Z10685AC25E7B14B6F9E9Z-1,Hythe Tall Hanger 30x30x171cm-Black/White - 262FLE9900035,pan_home,closet_organization_systems,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z106EB58EF2031EADE09DZ-1,Metal Cloth Dryer Folding Clothes Airer Clothes Airer Clothes Airer Drying Length Stainless Steel,dubaigallery,closet_organization_systems,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1075E158E215B30391B8Z-1,Smiggle × Gabby's Dollhouse Children's Insulated Lunch Bag,smiggle,lunch_bag,187.74,70.0,2.0,2.0,100.0,12.0,0.0,0.0,0.02857142857142857,93.87
Z107771700418FF444680Z-1,"4-Tier Coffee Bar Station with Drawer & Wheels, Mobile Kitchen Storage Cart with Adjustable Shelves, Coffee Cart for Coffee Maker, Microwave, Beverage, Dining Room & Living Room",forthcan,racks,0.0,26.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
Z107793B4253638540ACBZ-1,"Glasses Storage Rack 3-Piece Set, Wall Hanging No Punching Decorative Glasses Frame Wall Display, Holds Multiple Pairs (grey)",novolan,storage_box,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
Z10789BB9852041EFA02DZ-1,Heavy Duty Double Clothes Rail Rack Hanging Garment Display Stand Open Wardrobe,dubaigallery,clothes_rack,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z107A993FFA0105D84576Z-1,"Acrylic Coffee Cup and Lid Storage Organizer Holder, 2 Compartments, Black",tpgp,racks,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z107E3D667F9A6153F175Z-1,"FEELINGS 5 pieces Glass Storage Food Container, (Rectangular - 380+620ml+980ml) + (square 380ml x 2pcs set) Storage Clear Lid, Glass Food Storage Containers, Glass Containers Blue Color",feelings,lunch_box,0.0,9.0,0.0,0.0,100.0,2.7,0.0,0.0,0.0,0.0
Z108132C5FE929E41CB86Z-1,"Electric Lunch Box 2 in 1, Portable Food Warmer Heating,Food-Grade Container, 12V 110V 40W Adapter, Car Truck Home Work Use, Spoon and 2 Compartments Included",generic,lunch_box,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Z1081C62BF82B4A4A49EAZ-1,"WEWEL®Premium Cloth Clips for Drying Clothes - Ora Clip Multipurpose Clothe Pins for Indoor and Outdoor Use, Strong and Durable Clippers for Hanging Come with Storage Box: 20 pc",wewel,closet_organization_systems,49.0,4.0,1.0,1.0,100.0,1.0,0.0,0.0,0.25,49.0
