partner_id,partner_name,gmv,gv,orders,units,n_skus,instock,cancelled_gmv,returns_gmv,n_brands,business_model,cvr,cancel_rate,return_rate,share,cum_share
479497,yongsheng5,88.99,4,1,1,1,100.0,0.0,0.0,1,SBB,0.25,0.0,0.0,0.005739305078440124,99.05476566928151
509291,shiyu,88.69,4,1,1,1,100.0,88.69,0.0,1,SBB,0.25,100.0,0.0,0.005719956932316605,99.06048562621382
509950,charge,88.0,8,1,1,1,100.0,0.0,0.0,1,SBB,0.125,0.0,0.0,0.005675456196232509,99.06616108241005
55712,Tidy Home,88.0,14,2,2,1,100.00000000000001,0.0,0.0,1,FBN,0.14285714285714285,0.0,0.0,0.005675456196232509,99.07183653860628
498749,xiaopan3,87.97,1,1,1,1,100.0,87.97,0.0,1,SBB,1.0,100.0,0.0,0.005673521381620157,99.0775100599879
118944,shenzhendazhaokejiyouxiangongsi,87.72,60,3,3,8,99.68749999945312,0.0,23.92,1,FBN,0.05,0.0,27.268581851345193,0.005657397926517224,99.08316745791441
143494,ZHQSTORESD,87.0,32,3,3,4,99.99999999999999,0.0,0.0,2,FBN,0.09375,0.0,0.0,0.005610962375820776,99.08877842029024
71680,ACECOAT,86.7,56,3,3,4,92.18749999986049,0.0,0.0,1,FBN,0.05357142857142857,0.0,0.0,0.005591614229697256,99.09437003451994
114631,foshanzhihuidianzishangwuyouxiangongsi,86.4,24,2,2,3,99.99999999999999,0.0,0.0,1,FBN,0.08333333333333333,0.0,0.0,0.005572266083573737,99.09994230060352
552479,Al naaz online store FZE,86.1,1473,1,1,1,100.0,0.0,0.0,1,SBB,0.0006788866259334691,0.0,0.0,0.005552917937450216,99.10549521854097
30307,SNH Packing,86.02,44,2,2,11,84.94318180962033,0.0,0.0,1,FBN,0.045454545454545456,0.0,0.0,0.005547758431817278,99.11104297697278
69215,MAS Gen Tr llc,86.0,142,2,2,11,100.00000000000003,0.0,0.0,3,FBN,0.014084507042253521,0.0,0.0,0.005546468555409043,99.11658944552819
486947,AJMERI GLOBAL FZE ,86.0,50,2,2,1,100.00000000000001,0.0,0.0,1,FBN,0.04,0.0,0.0,0.005546468555409043,99.1221359140836
509885,Zhiqiang,86.0,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.005546468555409043,99.12768238263901
19886,BORDERPIX,85.46,14,1,1,9,93.74999999375004,0.0,0.0,1,DSE,0.07142857142857142,0.0,0.0,0.0055116418923867065,99.13319402453139
496844,Lowie ,85.03,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.005483909549609662,99.138677934081
296617,jiangmenchengtaodianzishangwu Ltd,85.02,52,2,2,13,86.53846154189168,0.0,0.0,1,FBN,0.038461538461538464,0.0,0.0,0.005483264611405545,99.1441611986924
432347,changshahailegoudianzishangwultd,85.0,48,3,3,2,50.781249999837236,0.0,0.0,1,FBN,0.0625,0.0,0.0,0.00548197473499731,99.14964317342739
36990,Fun à table,85.0,1,2,2,2,99.99999999999999,85.0,0.0,1,SBB,2.0,100.0,0.0,0.00548197473499731,99.15512514816238
394428,lixixi,84.64,41,2,2,3,100.0,0.0,0.0,1,FBN,0.04878048780487805,0.0,0.0,0.005458756959649086,99.16058390512204
370227,mieliaoguangzhoudianzishangwuyouxiangongsi,84.0,37,2,3,1,100.00000000000001,0.0,28.0,1,FBN,0.05405405405405406,0.0,33.33333333333333,0.005417480914585576,99.16600138603663
509914,Yaling,84.0,3,1,1,1,100.0,0.0,0.0,1,SBB,0.3333333333333333,0.0,0.0,0.005417480914585576,99.17141886695121
164657,HZ-Noon,83.97,34,3,3,4,99.99999999999999,0.0,0.0,1,FBN,0.08823529411764706,0.0,0.0,0.005415546099973225,99.17683441305118
451123,Spark and Shop 24 N 7 FZE LLC,83.8,67,2,2,2,100.0,0.0,0.0,1,FBN,0.029850746268656716,0.0,0.0,0.00540458215050323,99.18223899520169
317905,2823008213@qq.com,82.9,32,2,2,7,94.53125000161135,0.0,0.0,1,FBN,0.0625,0.0,0.0,0.005346537712132671,99.18758553291381
505,Line of Purpose,80.5,59,5,5,2,90.1483050846111,0.0,0.0,2,FBN,0.0847457627118644,0.0,0.0,0.005191752543144511,99.19277728545696
484786,xujin,80.0,14,2,2,5,98.21428571364798,0.0,0.0,1,FBN,0.14285714285714285,0.0,0.0,0.005159505632938644,99.19793679108989
16768,Yosoo,80.0,21,1,1,14,100.00000000000003,0.0,0.0,1,DSE,0.047619047619047616,0.0,0.0,0.005159505632938644,99.20309629672282
136799,ziz general trading - sole proprietorship l.l.c,79.98,69,2,2,2,100.0,0.0,0.0,1,SBB,0.028985507246376812,0.0,0.0,0.00515821575653041,99.20825451247934
327334,"Xinxiangshihongqiqufensexinjianmaoyi Co., Ltd.",79.9,3,1,1,1,100.0,0.0,0.0,1,SBB,0.3333333333333333,0.0,0.0,0.005153056250897472,99.21340756873025
398570,hhr,79.8,7,1,2,5,100.0,0.0,0.0,1,FBN,0.14285714285714285,0.0,0.0,0.005146606868856298,99.21855417559911
321316,Zefzon,79.44,55,2,2,2,54.20454545556612,0.0,0.0,1,FBN,0.03636363636363636,0.0,0.0,0.005123389093508074,99.22367756469262
324457,ganzhoukaituozhedianzishangwuyouxiangongsi,79.2,4,1,1,3,99.999999975,0.0,0.0,2,FBN,0.25,0.0,0.0,0.005107910576609258,99.22878547526923
313659,CBAY FZC,79.14,50,6,6,1,100.0,13.19,0.0,1,FBN,0.12,16.666666666666664,0.0,0.005104040947384554,99.23388951621662
474936,IQRA B General Trading FZE LLC,79.0,13,1,1,1,100.0,0.0,0.0,1,SBB,0.07692307692307693,0.0,0.0,0.005095011812526911,99.23898452802915
536217,Huiming E-commerce Center,79.0,2,1,1,2,99.99999999999999,0.0,0.0,1,FBN,0.5,0.0,0.0,0.005095011812526911,99.24407953984168
10512,SAM BOX,79.0,86,1,1,150,99.99999999869186,0.0,0.0,1,DSE,0.011627906976744186,0.0,0.0,0.005095011812526911,99.2491745516542
508767,Grandeur Ventures  International Company Limited ,79.0,12,1,1,2,100.0,0.0,0.0,1,FBN,0.08333333333333333,0.0,0.0,0.005095011812526911,99.25426956346674
242783,Pearl Coast International,79.0,2,1,1,1,100.0,0.0,0.0,1,SBB,0.5,0.0,0.0,0.005095011812526911,99.25936457527926
509684,dongguanshihumenminglushangmaojingyingbu,78.96,207,1,1,18,99.66787439552236,0.0,0.0,1,FBN,0.004830917874396135,0.0,0.0,0.005092432059710442,99.26445700733898
506931,yiwushijianfenghuwaiyongpinyouxiangongsi,78.0,27,2,2,1,99.99999999999999,39.0,0.0,1,FBN,0.07407407407407407,50.0,0.0,0.005030517992115178,99.26948752533109
468049,yixin,77.8,75,2,2,1,100.0,0.0,0.0,1,FBN,0.02666666666666667,0.0,0.0,0.005017619228032832,99.27450514455911
437934,"Wuhan Duli Technology Co., Ltd",76.68,2,1,1,1,100.0,0.0,0.0,1,SBB,0.5,0.0,0.0,0.004945386149171692,99.27945053070829
241744,guangzhouxinmaijinshengmaoyiyouxi angongsi,76.5,5,1,2,2,100.0,0.0,0.0,1,FBN,0.2,0.0,0.0,0.004933777261497579,99.28438430796979
59834,QUESERA,76.0,5,1,1,1,100.0,0.0,0.0,1,SBB,0.2,0.0,0.0,0.004901530351291712,99.28928583832108
228093,XXH,76.0,15,2,2,2,100.00000000000001,0.0,0.0,1,FBN,0.13333333333333333,0.0,0.0,0.004901530351291712,99.29418736867237
27379,somow,76.0,22,2,2,35,99.99999999999996,0.0,0.0,4,DSE,0.09090909090909091,0.0,0.0,0.004901530351291712,99.29908889902366
509936,Miaomiao,76.0,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.004901530351291712,99.30399042937495
281,Qessential,76.0,69,2,2,25,99.4565217384294,0.0,0.0,5,DSE,0.028985507246376812,0.0,0.0,0.004901530351291712,99.30889195972624
46439,BIGGBRANDS MEA,75.6,81,3,3,10,98.76543209657063,0.0,0.0,4,Unmapped,0.037037037037037035,0.0,0.0,0.004875732823127019,99.31376769254936
17286,ASHWIL,75.46000000000001,213,4,4,90,98.23943662054819,0.0,0.0,11,DSE,0.018779342723004695,0.0,0.0,0.004866703688269377,99.31863439623763
372351,Abdul Rasheed,75.0,9,1,1,1,75.0,75.0,0.0,1,SBB,0.1111111111111111,100.0,0.0,0.004837036530879979,99.32347143276851
41694,liligoo,75.0,5,3,3,5,62.499999996250004,0.0,0.0,1,SBB,0.6,0.0,0.0,0.004837036530879979,99.3283084692994
59874,BuyAgain UAE,74.4,59,1,1,47,97.4576271177571,0.0,0.0,6,FBN,0.01694915254237288,0.0,0.0,0.00479834023863294,99.33310680953804
509840,Ru Jie,74.0,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.004772542710468246,99.3378793522485
513016,MaShengli,74.0,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.004772542710468246,99.34265189495898
38164,Modern home,72.89,21,3,3,5,100.00000000000001,0.0,0.0,2,DSE,0.14285714285714285,0.0,0.0,0.004700954569811223,99.34735284952879
352951,Jasim ,72.47,25,3,3,1,100.0,0.0,0.0,1,SBB,0.12,0.0,0.0,0.004673867165238294,99.35202671669403
58746,HALA PACK,72.45,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.00467257728883006,99.35669929398286
74528,ZUBAIRI PACKAGING,71.8,17,2,2,1,100.0,0.0,0.0,1,FBN,0.11764705882352941,0.0,0.0,0.004630656305562433,99.36132995028842
500689,"Muyi Shfie (zhongshan) Media \echnology Co., Ltd",71.77,38,1,1,1,100.00000000000001,0.0,0.0,1,FBN,0.02631578947368421,0.0,0.0,0.0046287214909500815,99.36595867177937
510162,dongguanshishunhengyikejiyouxiangongsi,71.67,35,2,2,7,99.99999999999996,0.0,0.0,1,FBN,0.05714285714285714,0.0,0.0,0.004622272108908909,99.37058094388827
401192,Apparel LLC,71.36,14,1,1,1,100.00000000000001,0.0,0.0,1,FBN,0.07142857142857142,0.0,0.0,0.004602279024581271,99.37518322291285
37789,KNP STORE,71.28,59,1,2,86,99.99999999999999,0.0,0.0,3,DSE,0.01694915254237288,0.0,0.0,0.004597119518948332,99.3797803424318
115995,JUNHENG,71.0,28,2,2,5,100.00000000000001,39.0,0.0,2,FBN,0.07142857142857142,54.929577464788736,0.0,0.004579061249233047,99.38435940368103
537915,shangwenqing,71.0,0,1,1,1,6.25,0.0,0.0,1,SBB,0.0,0.0,0.0,0.004579061249233047,99.38893846493026
496094,Junxiong Cheng Department Store,70.0,46,2,2,1,100.0,0.0,0.0,1,SBB,0.043478260869565216,0.0,0.0,0.004514567428821314,99.39345303235909
480769,APEXGOODS GENERAL TRADING L.L.C-FZ,69.99,29,1,1,2,99.99999999999999,0.0,0.0,1,FBN,0.034482758620689655,0.0,0.0,0.004513922490617196,99.39796695484971
363641,shenzhenshiyingyaokejiyouxiangongsi,69.98,34,1,2,1,100.00000000000001,0.0,0.0,1,FBN,0.029411764705882353,0.0,0.0,0.004513277552413079,99.40248023240213
413408,Suneke,69.9,6,1,1,19,100.0,0.0,0.0,1,FBN,0.16666666666666666,0.0,0.0,0.004508118046780142,99.40698835044891
482830,dong guan shi mu xiu fu shi Co Ltd,69.35,37,2,2,9,72.80405405583909,0.0,0.0,1,FBN,0.05405405405405406,0.0,0.0,0.004472646445553687,99.41146099689446
462215,djx_1035@163.com,69.0,2,1,1,1,43.75,0.0,0.0,1,FBN,0.5,0.0,0.0,0.004450073608409581,99.41591107050287
55673,THE EQUIP STORE,68.99,4,1,1,7,100.0,0.0,0.0,1,FBN,0.25,0.0,0.0,0.004449428670205463,99.42036049917307
101351,BYShop,68.83,127,1,1,7,73.6220472461932,0.0,0.0,1,FBN,0.007874015748031496,0.0,0.0,0.004439109658939586,99.42479960883202
71158,DEPENDS,68.22,84,2,2,8,100.00000000000001,0.0,41.35,1,FBN,0.023809523809523808,0.0,60.61272354148344,0.004399768428488429,99.4291993772605
305925,fanjinxing,68.0,205,2,2,8,100.00000000000006,0.0,0.0,1,FBN,0.00975609756097561,0.0,0.0,0.004385579787997847,99.4335849570485
538483,Veltrixa,68.0,75,1,2,1,6.25,0.0,0.0,1,SBB,0.013333333333333334,0.0,0.0,0.004385579787997847,99.43797053683649
496880,Yunzheng,68.0,5,1,1,1,100.0,0.0,68.0,1,SBB,0.2,0.0,100.0,0.004385579787997847,99.44235611662448
419963,FLYZEO FZC LLC,68.0,14,1,1,1,100.00000000000001,0.0,0.0,1,FBN,0.07142857142857142,0.0,0.0,0.004385579787997847,99.44674169641247
439898,CUISINEX - FZCO,67.99,31,1,1,5,99.99999999999999,0.0,0.0,1,FBN,0.03225806451612903,0.0,0.0,0.00438493484979373,99.45112663126227
202461,HAJI SHOP,67.53,121,1,1,7,72.0041322315245,0.0,0.0,1,FBN,0.008264462809917356,0.0,0.0,0.004355267692404334,99.45548189895467
446377,yiwushiluqidianzishangwuyouxiangongsi,66.9,25,3,7,1,99.99999999999999,0.0,0.0,1,FBN,0.12,0.0,0.0,0.004314636585544942,99.45979653554022
434344,shenzhenshiqiyuehulianyouxiangongsi,66.0,2,1,1,1,6.25,0.0,0.0,1,SBB,0.5,0.0,0.0,0.004256592147174382,99.4640531276874
86511,jhs,65.89,41,3,3,3,84.75609755978586,0.0,17.95,1,FBN,0.07317073170731707,0.0,27.242373653058127,0.004249497826929092,99.46830262551433
263641,Taizz Ventures LLC,65.0,22,1,1,9,99.14772727302427,0.0,65.0,1,FBN,0.045454545454545456,0.0,100.0,0.004192098326762649,99.4724947238411
123636,guang zhou hui guang mao yi you xian gong si,65.0,10,1,1,1,6.25,0.0,0.0,1,SBB,0.1,0.0,0.0,0.004192098326762649,99.47668682216786
239492,Amn Tech,65.0,4,1,1,1,56.25,0.0,0.0,1,FBN,0.25,0.0,0.0,0.004192098326762649,99.48087892049463
321589,GENIUS MARBLR TR LLC SP,65.0,9,1,1,3,100.00000000000001,0.0,0.0,2,FBN,0.1111111111111111,0.0,0.0,0.004192098326762649,99.4850710188214
82799,homies ,65.0,26,1,1,19,99.99999999999996,0.0,0.0,3,DSE,0.038461538461538464,0.0,0.0,0.004192098326762649,99.48926311714817
28642,dream deals,65.0,9,1,1,10,100.0,0.0,0.0,3,DSE,0.1111111111111111,0.0,0.0,0.004192098326762649,99.49345521547494
235447,MURSHIDABAD STORE,65.0,20,1,1,1,25.0,0.0,0.0,1,FBN,0.05,0.0,0.0,0.004192098326762649,99.4976473138017
138381,Tomsun Trading - F.Z.E,64.99,84,1,1,22,99.99999999903277,0.0,0.0,1,DSE,0.011904761904761904,0.0,0.0,0.004191453388558531,99.50183876719026
520521,DIGITARATHNA INTEGRATED SOLUTIONS FZC LLC,64.95,2,1,5,1,100.0,0.0,0.0,1,FBN,0.5,0.0,0.0,0.004188873635742062,99.506027640826
10413,Deals For Less,64.26,49,2,4,2,100.0,0.0,16.15,1,FBN,0.04081632653061224,0.0,25.13227513227513,0.0041443728996579665,99.51017201372566
558895,Falvorr,64.0,2,2,2,2,6.25,0.0,0.0,1,SBB,1.0,0.0,0.0,0.004127604506350916,99.51429961823202
144348,Marhaba  Trading FZE,62.0,9,1,1,1,81.25,0.0,0.0,1,SBB,0.1111111111111111,0.0,0.0,0.00399861686552745,99.51829823509755
172356,Quality Home,61.41,2,1,1,1,100.0,0.0,0.0,1,SBB,0.5,0.0,0.0,0.003960565511484527,99.52225880060904
481688,HONG KONG TIANBO TECHNOLOGY CO LIMITED,60.0,14,1,1,5,100.00000000000001,0.0,0.0,1,FBN,0.07142857142857142,0.0,0.0,0.003869629224703984,99.52612842983375
37296,Kiddies Kingdom,60.0,24,2,2,1,100.0,0.0,0.0,1,SBB,0.08333333333333333,0.0,0.0,0.003869629224703984,99.52999805905846
398318,AiTech Synergy Innovations LLC,60.0,13,2,2,2,98.55769230754439,0.0,30.0,1,FBN,0.15384615384615385,0.0,50.0,0.003869629224703984,99.53386768828317
62000,Future Mart,59.99,8,1,1,1,100.0,0.0,59.99,1,SBB,0.125,0.0,100.0,0.003868984286499866,99.53773667256966
268717,Baguio,59.99,14,1,1,22,86.60714287468112,0.0,0.0,2,FBN,0.07142857142857142,0.0,0.0,0.003868984286499866,99.54160565685616
220412,Merbees,59.98,47,2,2,2,100.00000000000001,0.0,29.99,1,FBN,0.0425531914893617,0.0,50.0,0.0038683393482957487,99.54547399620446
70902,OneLine,59.95,35,1,1,1,100.0,0.0,0.0,1,FBN,0.02857142857142857,0.0,0.0,0.0038664045336833973,99.54934040073815
224384,beijingleyunkejiyouxiangongsi,59.8,15,2,2,2,100.00000000000001,0.0,0.0,1,FBN,0.13333333333333333,0.0,0.0,0.003856730460621637,99.55319713119877
150976,BOON,59.0,4,1,1,2,100.00000000000001,0.0,0.0,1,FBN,0.25,0.0,0.0,0.0038051354042922506,99.55700226660306
350817,YiwushiSaifeirejiajuyongpinyouxiangongsi,59.0,16,2,2,2,100.00000000000001,0.0,0.0,1,FBN,0.125,0.0,0.0,0.0038051354042922506,99.56080740200736
55415,SMART LIFE PLUS,59.0,10,1,1,1,100.0,0.0,0.0,1,SBB,0.1,0.0,0.0,0.0038051354042922506,99.56461253741165
220525,99 FOR GENERAL TRADING,59.0,6,1,1,1,100.0,0.0,0.0,1,SBB,0.16666666666666666,0.0,0.0,0.0038051354042922506,99.56841767281594
513523,Reelay_NNAA,57.4,49,2,2,10,75.12755102495055,0.0,28.7,2,FBN,0.04081632653061224,0.0,50.0,0.0037019452916334772,99.57211961810758
476876,Zenstoo,57.0,13,1,1,1,100.0,0.0,0.0,1,SBB,0.07692307692307693,0.0,0.0,0.0036761477634687846,99.57579576587105
531628,Ayni Traders,57.0,15,1,3,1,100.0,0.0,0.0,1,FBN,0.06666666666666667,0.0,0.0,0.0036761477634687846,99.57947191363452
489024,Inzay global,56.99,13,1,1,1,37.5,0.0,56.99,1,FBN,0.07692307692307693,0.0,100.0,0.003675502825264667,99.58314741645978
540902,jishi,56.31,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.0036316470273846887,99.58677906348717
210207,XinSen,56.0,37,2,2,9,99.99999999999999,0.0,0.0,1,FBN,0.05405405405405406,0.0,0.0,0.0036116539430570515,99.59039071743022
154695,ZYjoybeauty,55.9,12,1,2,4,62.50000001249999,0.0,0.0,1,FBN,0.08333333333333333,0.0,0.0,0.0036052045610158777,99.59399592199124
465847,Happy Day International,55.0,8,1,1,1,68.75,55.0,0.0,1,SBB,0.125,100.0,0.0,0.0035471601226453185,99.59754308211389
11695,MissTiara,55.0,16,1,1,1,100.0,0.0,0.0,1,FBN,0.0625,0.0,0.0,0.0035471601226453185,99.60109024223654
69409,Sokron,55.0,9,1,1,3,99.99999999999999,0.0,0.0,2,FBN,0.1111111111111111,0.0,0.0,0.0035471601226453185,99.60463740235919
541193,Discounted small items,55.0,1,1,1,1,6.25,0.0,0.0,1,SBB,1.0,0.0,0.0,0.0035471601226453185,99.60818456248184
199354,ALGHAFA PICNIC ACCESSORIESS,55.0,4,1,1,1,100.0,0.0,0.0,1,SBB,0.25,0.0,0.0,0.0035471601226453185,99.61173172260449
250695,Bisbell,54.99,33,1,1,19,100.0,0.0,0.0,1,DSE,0.030303030303030304,0.0,0.0,0.003546515184441201,99.61527823778893
73639,55555 Store,54.78,41,1,1,7,99.39024390141284,0.0,0.0,1,FBN,0.024390243902439025,0.0,0.0,0.0035329714821547373,99.61881120927109
254530,"Shenzhen Huanwei Technology Co., Ltd",54.0,23,2,2,2,60.86956521923441,0.0,32.0,1,FBN,0.08695652173913043,0.0,59.25925925925925,0.0034826663022335855,99.62229387557332
480265,Spark Bridge Trading ,53.0,4,1,1,1,100.0,0.0,0.0,1,SBB,0.25,0.0,0.0,0.0034181724818218525,99.62571204805514
38386,ROAISS OFFICIAL STORE,52.8,5,1,1,1,100.0,0.0,0.0,1,FBN,0.2,0.0,0.0,0.0034052737177395053,99.62911732177288
457334,ASPIRE STORE,52.18,14,1,1,10,79.91071430197704,0.0,0.0,5,DSE,0.07142857142857142,0.0,0.0,0.0033652875490842306,99.63248260932197
326118,Guangzhoulingshanxinxikejiyouxiangongsi,52.0,216,1,1,6,47.01967592694577,0.0,0.0,1,FBN,0.004629629629629629,0.0,0.0,0.003353678661410119,99.63583628798338
45921,simona,51.75,16,1,1,3,100.00000000000003,0.0,0.0,1,FBN,0.0625,0.0,0.0,0.0033375552063071856,99.63917384318968
532093,shenzhenshihanlianyuewangluokejiyouxiangongsi,51.0,6,2,2,2,6.249999999999999,0.0,26.0,1,SBB,0.3333333333333333,0.0,50.98039215686274,0.003289184840998386,99.64246302803068
535948,YUYU,51.0,4,1,1,1,6.25,0.0,0.0,1,SBB,0.25,0.0,0.0,0.003289184840998386,99.64575221287167
537532,Department store discount store,51.0,0,1,1,1,6.25,0.0,0.0,1,SBB,0.0,0.0,0.0,0.003289184840998386,99.64904139771267
448882,Tawassul Enterprise,51.0,31,3,3,1,100.0,0.0,0.0,1,FBN,0.0967741935483871,0.0,0.0,0.003289184840998386,99.65233058255366
557127,Mosuo Department Store,50.0,1,1,1,1,6.25,0.0,0.0,1,SBB,1.0,0.0,0.0,0.003224691020586653,99.65555527357425
422964,NeoEdge Capital LLC-FZ,50.0,14,2,2,1,100.0,0.0,0.0,1,FBN,0.14285714285714285,0.0,0.0,0.003224691020586653,99.65877996459484
553904,ZDKJ-02,50.0,16,1,1,1,6.25,0.0,0.0,1,SBB,0.0625,0.0,0.0,0.003224691020586653,99.66200465561543
142145,BPCP Trading LLC,49.99,5,1,1,4,100.0,0.0,0.0,2,DSE,0.2,0.0,0.0,0.0032240460823825356,99.66522870169781
557532,Wei hua Dian,49.98,498,1,1,3,100.00000000000001,0.0,0.0,1,FBN,0.002008032128514056,0.0,0.0,0.003223401144178418,99.668452102842
49556,sailosAE,49.9,8,1,1,1,99.99999999999999,0.0,0.0,1,FBN,0.125,0.0,0.0,0.0032182416385454792,99.67167034448055
405347,lovenocnoc@163.com,49.9,13,1,1,2,100.0,0.0,0.0,1,FBN,0.07692307692307693,0.0,0.0,0.0032182416385454792,99.6748885861191
223316,Beijing YingRuiHongJin ShangMaoYouXianGongSi,49.89,37,2,2,5,100.00000000000001,0.0,0.0,1,FBN,0.05405405405405406,0.0,0.0,0.0032175967003413627,99.67810618281943
506422,chengxuejiaju,49.0,6,2,2,2,6.25,0.0,0.0,1,SBB,0.3333333333333333,0.0,0.0,0.00316019720017492,99.68126638001961
439745,yichengxiaojiedianzishangwugongzuoshi,49.0,5,1,1,1,6.25,0.0,0.0,1,SBB,0.2,0.0,0.0,0.00316019720017492,99.68442657721978
407102,maomaoguai,49.0,15,1,1,5,92.5,0.0,0.0,1,FBN,0.06666666666666667,0.0,0.0,0.00316019720017492,99.68758677441996
76889,LanTeJun-SA,49.0,191,1,1,15,91.75392670186332,0.0,0.0,1,FBN,0.005235602094240838,0.0,0.0,0.00316019720017492,99.69074697162013
189748,ASIMAHOME,49.0,56,1,1,2,100.00000000000001,0.0,0.0,1,FBN,0.017857142857142856,0.0,0.0,0.00316019720017492,99.6939071688203
298035,PANVIL ELECTRONICS CO. L.L.C,49.0,24,1,1,7,100.00000000000003,0.0,0.0,3,FBN,0.041666666666666664,0.0,0.0,0.00316019720017492,99.69706736602048
60856,Max Global,49.0,73,1,1,5,95.89041095929583,0.0,0.0,1,FBN,0.0136986301369863,0.0,0.0,0.00316019720017492,99.70022756322065
40543,nicecly,49.0,4,2,2,3,6.250000015625001,0.0,0.0,1,SBB,0.5,0.0,0.0,0.00316019720017492,99.70338776042082
509957,MeiZhen,49.0,2,1,1,1,100.0,0.0,0.0,1,SBB,0.5,0.0,0.0,0.00316019720017492,99.706547957621
421725,SOUK AL MUBARAK HYPERMARKET /L.L.C,48.95,38,1,1,17,99.99999999506579,0.0,0.0,12,DSE,0.02631578947368421,0.0,0.0,0.0031569725091543334,99.70970493013016
123639,guang zhou hui meng mao yi you xian gong si,48.0,4,1,1,3,26.5625,0.0,0.0,1,FBN,0.25,0.0,0.0,0.003095703379763187,99.71280063350991
73883,Smooth Technology,48.0,21,2,2,2,99.99999999999999,0.0,0.0,1,FBN,0.09523809523809523,0.0,0.0,0.003095703379763187,99.71589633688967
36480,MissTiara Specialty Store,48.0,28,1,1,3,100.00000000000001,0.0,0.0,1,FBN,0.03571428571428571,0.0,0.0,0.003095703379763187,99.71899204026943
311855,shangqiushisuiyangquyerongbaihuoshanghanggetigongshanghu,47.2,14,1,1,2,100.0,0.0,0.0,2,FBN,0.07142857142857142,0.0,0.0,0.003044108323433801,99.72203614859286
110930,jiaweinuo,46.39,48,1,1,2,100.0,0.0,0.0,1,FBN,0.020833333333333332,0.0,0.0,0.0029918683289002963,99.72502801692177
531990,shenzhenshixiaoyumaoyiyouxiangongsi,46.0,4,2,2,2,6.25,0.0,0.0,1,SBB,0.5,0.0,0.0,0.0029667157389397206,99.7279947326607
471212,Velvet Box,46.0,1,1,1,1,87.5,46.0,0.0,1,SBB,1.0,100.0,0.0,0.0029667157389397206,99.73096144839964
318735,Jiangmenhuanqudianzishangwuyouxiangongsi,46.0,22,2,2,2,100.00000000000001,0.0,0.0,1,FBN,0.09090909090909091,0.0,0.0,0.0029667157389397206,99.73392816413858
177319,Shen Zhen Shi Li Yun Mao Yi You Xian Gong Si,45.98,53,2,2,3,98.34905660372463,0.0,0.0,1,FBN,0.03773584905660377,0.0,0.0,0.0029654258625314857,99.7368935900011
47130,KepGreen,45.95,16,1,1,1,100.00000000000001,0.0,0.0,1,FBN,0.0625,0.0,0.0,0.0029634910479191343,99.73985708104902
43053,YHC,45.9,6,1,1,2,99.99999999999999,0.0,0.0,1,FBN,0.16666666666666666,0.0,0.0,0.002960266356898547,99.74281734740592
304673,guangzhouyulunmaoyiyouxiangongsi,45.2,90,1,1,2,99.99999999999997,0.0,0.0,1,FBN,0.011111111111111112,0.0,0.0,0.0029151206826103344,99.74573246808853
17183,NU-SENSE,45.0,5,2,2,3,100.00000000000001,0.0,0.0,3,SBB,0.4,0.0,0.0,0.0029022219185279876,99.74863469000707
517060,muguo,45.0,1,1,1,1,100.0,0.0,0.0,1,SBB,1.0,0.0,0.0,0.0029022219185279876,99.7515369119256
205962,Mudassar Ali Goods Wholesalers LLC,45.0,18,1,1,1,100.0,0.0,45.0,1,SBB,0.05555555555555555,0.0,100.0,0.0029022219185279876,99.75443913384413
11080,MAISHOP,45.0,15,1,1,11,100.0,0.0,0.0,1,FBN,0.06666666666666667,0.0,0.0,0.0029022219185279876,99.75734135576266
461584,Cheng,45.0,25,4,5,6,99.99999999999999,0.0,18.0,1,FBN,0.16,0.0,40.0,0.0029022219185279876,99.7602435776812
361809,YOUYUE,45.0,38,1,1,3,87.3355263149801,0.0,0.0,1,FBN,0.02631578947368421,0.0,0.0,0.0029022219185279876,99.76314579959973
562947,Wang Zhiqiang,45.0,2,1,1,1,6.25,0.0,0.0,1,SBB,0.5,0.0,0.0,0.0029022219185279876,99.76604802151826
296303,AEZ Enterprises - FZCO,44.9,32,1,1,1,100.00000000000001,0.0,0.0,1,FBN,0.03125,0.0,0.0,0.002895772536486814,99.76894379405475
372354,xinxiangshihongqiqulantaogemaoyiyouxiangongsi,44.9,11,1,1,2,99.99999999999999,0.0,0.0,1,FBN,0.09090909090909091,0.0,0.0,0.002895772536486814,99.77183956659124
571202,haozhige,44.0,5,1,1,1,6.25,0.0,0.0,1,SBB,0.2,0.0,0.0,0.0028377280981162546,99.77467729468935
411708,xinxiangshihongqiqushiqubaihuodian,43.82,2,1,1,1,100.0,0.0,0.0,1,FBN,0.5,0.0,0.0,0.0028261192104421426,99.7775034138998
